"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"El Regreso Foundation Inc","Outpatient Clinic","141 South 3rd Street","","Brooklyn","NY","11211","5509","Kings","718-782-6802 x8581","https://www.acacianetwork.org","40.7129736","-73.9621198","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","1","","","","","","","","","1","1","","1","1","","1","1","1","","1","1","","","","1","","","","","","","1","","1","","","","","","","","1","1","1","1","1","","1","","1","1","1","","1","","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","1","","1","1","1","","1","","1","1","1","","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","","1","","","","1","1","","1","","","","","","","","","1","","","1","","","","","","1","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bowery Residents Committee Inc","Fred Cooper SA Service Ctr","127 West 25th Street","10th Floor","New York","NY","10001","","New York","212-529-6320 x8716","https://www.brc.org","40.7448724","-73.9931412","SU","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","","","1","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","1","1","","","1","1","","","","1","","","","1","1","","","","","","1","","","","","","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","1","","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","","","1","1","","","1","","","1","1","","1","","","1","1","","","","1","","1","","1","","","","","","","1","1","","","","","","","","1","","1","","","","1","","","","","","","","","","","","","","","","","","1","","","",""
"HH/Bellevue Hospital","CDOP Clinic","462 1st Avenue","Admin Bldg, 2nd Floor, Room A-225","New York","NY","10016","","New York","212-562-4487","https://","40.7390729","-73.9750165","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","","","","1","","1","","","","","1","","","","1","","","1","1","","","","1","","","","","1","","","1","","","","","","","","","","1","1","1","1","1","","","1","1","1","1","1","","","","","","","","","","","","","","","1","1","1","1","1","1","","1","1","","","","1","","1","","","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","1","1","1","1","1","","1","1","","1","1","1","1","","1","1","1","1","1","","","","","","","","","","1","","","","1","1","1","","1","","1","1","1","","","","1","","1","1","","1","1","","","","1","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Bellevue Hospital Center (HHC)","Methadone Clinic","462 1st Avenue and 27th Street","Administration Building, Room A-453","New York","NY","10016","","New York","212-562-3201","https://www.nyc.gov/bellevue","40.7390729","-73.9750165","SU","1","","1","","1","","","1","","","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","1","","1","","1","","1","","","","","","1","1","1","","1","","1","1","","1","1","","","","","","","","","","","","","","","","1","","","","","","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","","1","1","","1","1","","","1","1","","1","","1","","","1","","","","","","","1","","","","1","1","1","","1","","1","1","1","1","","","","1","","1","","1","","","1","1","","1","1","1","1","1","","","1","","","1","","","","","","","","","","","","","","","","","","","","",""
"Parallax Center Inc","Outpatient Services/Ambulatory Detox","145 East 32nd Street","6th Floor","New York","NY","10016","6055","New York","212-779-9207","https://www.parallaxcenter.com","40.7450693","-73.9800222","SU","1","1","","","1","1","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","1","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","1","1","","","","","","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","","1","1","","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","","","1","","","1","1","","1","","1","1","","1","1","1","1","1","1","1","1","","1","1","","","","1","1","","","","","1","1","1","1","1","","","","","1","1","","1","","","","","","","","","","","","","","1","","","","",""
"Urban Recovery House LLC","Inpatient Rehabilitation","411 Van Brunt Street","","Brooklyn","NY","11231","","Kings","646-960-6656","https://www.urbanrecovery.com","40.6753741","-74.0148181","SU","1","","1","","1","","1","1","1","1","1","","","","","1","","1","1","","1","1","1","","1","","","1","","1","","","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","","","1","1","1","1","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","1","1","1","1","1","","1","","","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","1","","","1","1","","1","1","1","","1","","","","","1","","","","","","","","","","","","","","","","","1","","","","",""
"Urban Recovery House LLC","Med Sup Withdrawal Inpatient","411 Van Brunt Street","","Brooklyn","NY","11231","","Kings","646-960-6656","https://www.urbanrecovery.com","40.6753741","-74.0148181","SU","","1","","","","1","","1","1","","","","","","","1","","","1","","","1","","","1","","","1","","","","1","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","","","","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","","","1","","1","1","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","","1","","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","1","1","","1","","","1","1","1","","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","1","","","1","1","","1","1","1","","1","","","","","1","1","","","","","","","","","","","","","","","","1","","","","",""
"Revcore Recovery Ctr of Manhattan LLC","Mental Health Clinic","15 2nd Avenue","3rd Floor","Brooklyn","NY","11215","","Kings","718-214-6007","https://www.revcorerecovery.com","40.6749527","-73.9910438","SU","1","","","","1","","1","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","","1","1","","","","","","","","1","1","1","1","1","","","","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","","1","1","1","1","","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","","1","","","","","","1","","1","1","1","","1","1","1","","1","","","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","","","","","","","","1","1","1","1","","","","","","1","1","","1","1","","","","","","","","1","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Postgraduate Center for Mental Health","CCBHC","213 West 35th Street","","New York","NY","10001","","New York","212-576-4104","https://www.pgcmh.org","40.7522262","-73.9913934","SU","1","","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","1","","","","","","","","","1","1","1","1","1","","","1","1","1","","","","","","","","","","","","","","","","","1","","","","","","1","1","1","1","1","","1","","1","","","","1","","1","1","","1","1","","","1","","","","","1","1","1","1","","","","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","","","1","","","1","1","1","","1","","","","","","","1","1","1","","1","1","","1","","","","1","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Vincent P Dole Clinic","Methadone Clinic","25 12th Street","","Brooklyn","NY","11215","","Kings","718-965-7900 x7901","https://www.mountsinai.org","40.6722381","-73.9967764","SU","1","","1","","1","","","1","","","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","","","1","1","1","","1","","","","","","1","1","1","","1","","1","","","1","1","","","","","","","","","1","1","","","","","","","","","","","","1","1","1","1","","","1","","1","1","","","1","","","1","1","1","1","","","","","","","","","1","1","1","","1","1","1","1","1","1","","","","1","1","","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1","1","","1","","","","1","","","","","","","1","","1","1","1","","","1","","","","1","1","1","","","","","1","1","1","","","","","1","1","","1","1","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"TRI Center Inc","Outpatient Clinic","20 West 37th Street","3rd Floor","New York","NY","10018","","New York","212-268-8830","https://www.tricenter.com","40.7506915","-73.9845371","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","","1","","","1","","","1","1","1","","","1","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","","","1","1","1","1","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","1","","","1","1","1","1","","","","1","1","","1","1","1","","1","1","","1","","1","","1","1","1","","1","","1","","1","1","","1","","1","1","1","","","","1","1","","","","","","","","","1","1","","1","","1","","","","","","","1","","","","","","1","","1","1","1","","","","","1","","","","","1","","","","","","","","","","","","","","","","",""
"Alcoholism Treatment Center","Outpatient Services","255 West 36th Street","8th Floor","New York","NY","10018","","New York","212-378-4545 x2045","https://www.acirehab.org","40.7532276","-73.9914584","SU","1","1","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","1","1","","1","1","","","","","","","","","","","","1","","","","1","","","","","","1","1","","1","1","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","1","1","1","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","","","1","1","1","1","1","1","","1","","1","1","1","","1","1","1","","1","1","","","","1","","","","1","1","1","","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"START Treatment and Recovery Centers","Fort Greene Clinic OTP","937 Fulton Street","2nd and 3rd Floors","Brooklyn","NY","11238","2347","Kings","718-789-1212","https://www.startny.org","40.683511","-73.965609","SU","1","","1","","1","","1","1","1","","1","","","","","","","1","","","1","1","","1","","","","","1","","","","","1","","","","","","","","","","","","","","","1","","","","","1","","","","","1","1","","1","","","1","1","1","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","","1","","","","1","","","1","1","1","1","","","","","","","","1","1","1","1","","","","1","1","1","1","","","1","","1","","1","1","","","","1","1","","","","","1","1","1","","1","1","1","","","","","","1","1","","","","1","","","","","","","","1","1","","","1","1","","1","","1","","","1","","","","1","1","","1","1","","","1","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"New Directions Substance Use","Outpatient Treatment Program","300 Flatbush Avenue","","Brooklyn","NY","11217","","Kings","718-398-0800","https://www.newdirectionsbrooklyn.com","40.6781818","-73.9734037","SU","1","","","","","","","1","1","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","","","","","1","1","","","","1","","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","","","","1","","1","1","1","","1","","1","1","1","1","1","1","","1","1","","","","","1","1","1","","","","","1","","","1","","1","1","1","","1","1","1","","","1","","1","","","","1","1","","","1","","1","1","1","1","1","1","","","","","","","","1","1","","1","","","","","","","","","","1","","1","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CARES","Comprehensive Adolescent Rehab","307 West 38th Street","7th Floor","New York","NY","10018","","New York","212-523-7233","https://www.mountsinai.org/care/psychiatry/services/cares","40.7551715","-73.9924463","SU","1","","","","","","","1","1","","","","","","","","","","1","","1","1","1","1","","","","","1","","","","","","","","1","","","","1","","","","","","","","1","1","1","","1","","","","","","","1","","1","1","","","","","1","1","1","","","","","","1","","","","","1","1","1","1","1","","","","","","1","1","1","1","","","1","1","1","1","","","1","","1","1","","1","1","","","1","","","1","","1","1","1","1","","","","","1","1","","1","","1","1","1","1","1","1","1","","1","","","1","","","1","1","1","1","","1","","1","1","1","1","","","1","1","","","","","","","1","","","","1","","","","1","","","","1","","","1","","1","","","","1","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Wholeview Wellness LLC","Outpatient Clinic","369 Lexington Avenue","Suite 14-A","New York","NY","10017","6506","New York","212-204-8430","https://www.wholeview.co","40.750579","-73.9764314","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","","","","","","","","","1","1","","","","","1","","","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","1","1","1","1","1","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","1","1","","1","1","1","1","","1","1","1","1","1","1","1","1","","1","","1","","1","1","1","1","1","","1","","1","1","1","1","1","1","","1","","1","","","","1","1","1","","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","1","1","","","","","","1","1","","1","","","","","1","1","","","","1","","","","","","","1","","","","","","","","","",""
