"name1","name2","street1","street2","city","state","zip","zip4","county","phone","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","iop","ort","hid","hit","ct","gh","psyh","vamc","tbg","ihs","stg","lccg","dod","ssa","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","cash","md","mc","si","pi","tricare","fsa","ss","pa","asl","sp","mhsu","vet","admil","milf","cj","sen","adol","pw","wn","mn","hiv","trma","sexa","dv","ya","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","mi","ang","mxm","crv","relp","beds","ch_ad","yad","adlt","fem","male","dui","duio","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eis_hiv","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssu","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","cosmi","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mprep","fed","sotp","dea","samhsa","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","oth","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40","cosed"
"Hamilton Treatment Services","","3444 Quakerbridge Road","Building 1-A","Trenton","NJ","08619","","Mercer","609-838-9067","https://pinnacletreatment.com","40.2535698","-74.6845948","SU","1","","1","","1","","","1","","1","1","","","","","","","1","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","1","1","","1","","","","","1","","","","","1","","1","1","1","1","1","","","1","","","","","","","","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","","","1","","","1","1","1","","1","1","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","","1","1","1","","1","","","","","","","","","1","","","","","","","","","1","1","1","1","1","1","1","","","","","","","","","1","1","","1","1","1","1","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","",""
"Britelife Behavioral Health PJ LLC","","4065 Quakerbridge Road","Suite 102","Princeton Junction","NJ","08550","","Mercer","609-651-4001 x4100","https://www.briteliferecovery.com","40.2775506","-74.6692256","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","1","","","","","","1","","","","1","","","","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","1","1","1","","","1","1","1","","","","1","","","1","1","1","1","","","1","1","","1","","","1","1","1","1","","","","","","","","","","1","1","","1","1","1","","","","","","","1","1","","1","1","","1","","1","1","","1","","1","","","1","1","1","","","1","1","1","1","1","1","","","","1","1","","","1","1","","","","","","","","1","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Phoenix Treatment Center","","11 Garden Street","Suite 306","Mount Holly","NJ","08060","","Burlington","609-920-3631","https://","39.9956735","-74.7875534","SU","1","","","","","","","","","","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","1","","1","1","","","","","","1","","","","","1","1","","1","1","","1","1","","1","","","","","","","","1","1","1","1","","","","1","1","","","1","","1","1","1","1","1","","","1","","","1","","","","1","1","","","","","","","","","","1","","","","1","1","","","","","","","","1","","1","","","","","","","","","","","1","","","","1","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Brunswick Counseling Center","DBA Burlington Comprehensive Csl","605 High Street","","Mount Holly","NJ","08060","","Burlington","609-267-3610 x109","https://www.nbcounselingcenter.org","40.0080951","-74.7970801","SU","1","","1","","1","","","1","1","1","1","","","","","1","","1","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","1","","","","","1","1","1","","1","","1","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","","1","","1","","1","","1","","1","1","1","1","1","1","","1","","","","1","1","1","1","1","","","1","","1","1","","1","","1","1","1","","1","1","1","","","1","1","1","","1","","1","1","1","","1","1","1","1","1","1","1","","1","","","","1","","","1","1","1","","1","","","","","","","1","","1","1","","","","","","","","1","","","1","1","","1","","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"We Level Up","Lawrenceville NJ","276 Bakers Basin Road","","Lawrence Township","NJ","08648","","Mercer","201-389-9370","https://www.welevelupnj.com","40.2720413","-74.6936639","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","","1","1","","1","","1","1","1","1","1","1","","1","1","1","1","1","1","","","","","","","","","","1","1","1","","1","1","","","","","1","","","","1","","","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1","1","","1","","","1","1","1","1","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"Legacy Treatment Services","Mount Holly Outpatient Department","795 Woodlane Road","Suite 301","Mount Holly","NJ","08060","","Burlington","609-267-1377","https://www.legacytreatment.org","40.0129","-74.8051","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","1","","","1","1","","","1","","1","1","","1","","1","","","","1","","","","","","","","","","","1","","","","","","1","1","1","1","1","","1","1","1","1","1","","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","","","1","1","","1","","1","","1","","1","1","1","","","1","1","1","","","1","1","1","1","","1","","1","1","1","1","1","","1","1","","","1","","","1","1","1","","1","1","","","","1","","","1","1","1","1","","","","","1","","1","","","","","","","","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oak Integrated Care","Addiction Services","770 Woodlane Road","Suite 12","Mount Holly","NJ","08060","","Burlington","609-267-5928 x80502","https://www.oaksintcare.org","40.0119001","-74.8098024","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","","","","1","","","","","1","1","1","1","1","1","1","","","","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","","","","","","","1","1","1","1","1","1","","1","1","1","","1","","","1","1","1","1","1","","1","1","","","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","1","","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","","","1","","","1","1","1","","1","1","","","1","1","1","1","","1","","","1","","1","","","","1","","","","","1","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","",""
"New Choices","Adolescent IOP/OP","10 Southard Street","","Trenton","NJ","08609","","Mercer","609-396-4557 x2437","https://www.catholiccharitiestrenton.org","40.2230729","-74.7557361","SU","1","","","","","","","","","","","","","","","","","","1","","1","1","1","","1","","","","1","","","","","","","1","1","","","","","","","","","","","","1","","1","","1","","","1","","","1","1","1","1","1","","1","1","1","1","1","1","","","","1","","1","","","","","1","","","1","1","","","","","","","1","1","1","","","1","1","1","1","1","","1","","1","1","","1","1","","","1","","","","1","1","1","1","1","","","","1","1","1","1","1","","1","1","1","","1","1","1","","1","1","1","1","","1","","","1","1","","","","","","","","","","1","","","","","","","1","","1","","1","","","","","","","1","","1","1","","","","1","","","","1","","","","","","","1","1","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1"
"Gateway Day Treatment and IOP Program","","1 Centre Street","","Asbury Park","NJ","07712","","Monmouth","732-922-0591","https://www.gatewaydaytreatment.com","40.2316943","-74.0598288","SU","1","","","","","","1","","1","1","","","","","","1","","","1","","","1","1","","1","","","","1","","","","","","1","1","","","","","","","","","","","","","1","1","1","","","","","","","","1","1","","","","","","","","","","1","1","","","1","1","","1","1","1","1","1","1","1","1","","","","","","","","","1","","","1","","1","1","1","","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","1","","","","","","","","","1","1","1","","1","1","1","","1","","","1","","1","","","1","","","1","","","","","1","","1","","","","1","1","","","1","1","1","1","1","1","","","","1","1","1","","1","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Hope Integrated Behavioral Health","Adolescent Services","80 Conover Road","","Marlboro","NJ","07746","","Monmouth","732-946-3030 x2014","https://www.newhopeibhc.org","40.3451913","-74.227883","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","1","1","1","1","","","","1","","1","","1","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","1","1","1","1","1","","1","","","","1","","1","1","","","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","","","1","","1","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","","","","","","","1","1","1","1","1","1","1","","1","","","","1","1","1","1","1","1","1","1","","1","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New Hope Integrated Behavioral Health","Adult Services","80 Conover Road","","Marlboro","NJ","07746","","Monmouth","732-946-3030","https://www.newhopeibhc.org","40.3451913","-74.227883","SU","1","1","","","1","1","1","1","1","1","","","","","","","","","1","","","1","1","","1","","","1","","1","","1","","","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","","1","1","","1","1","1","1","","1","","","","1","","","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","","1","","1","1","","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","1","1","","1","","","","","","","","1","1","1","1","1","1","1","","1","","","","1","1","1","","1","","1","1","","1","","","","","","1","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Iron Recovery and Wellness Center","","144 Perry Street","","Trenton","NJ","08618","","Mercer","609-394-8988","https://www.ironwellness.org","40.2232468","-74.7629174","SU","1","","","","1","","1","1","1","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","","","1","","","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","","1","","","1","1","1","1","1","","1","","","","","1","1","1","1","","","","1","","","","1","","1","1","1","","1","1","1","","1","","","1","","1","","1","1","1","1","1","","1","1","1","1","1","","1","","1","1","1","","","1","","1","1","1","","","","","","1","1","","1","1","1","1","","","","","","1","","","","","","","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"HMH JSUMC","Addiction Recovery Services","61 Davis Avenue","","Neptune","NJ","07753","","Monmouth","732-643-4400","https://www.hackensackmeridianhealth.org/en/services/behavioral-health","40.2101182","-74.0385304","SU","1","","","","1","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","1","","","","","","","","1","1","1","","1","","","","","","1","1","1","1","1","1","","","","1","","1","","","","","","","","","","","1","","","","1","","","","","","","1","1","1","1","","1","","1","","1","","1","","","1","1","1","1","1","","1","1","","1","","1","1","1","1","","","","","1","1","","","","1","","1","","1","1","1","","1","1","1","1","","","","1","1","1","","1","","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","1","1","","","","1","","","1","1","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Iron Recovery and Wellness Center","","132 Perry Street","","Trenton","NJ","08618","","Mercer","609-394-8988","https://www.ironwellness.org","40.223158","-74.7633981","SU","1","","1","","1","","1","1","1","1","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","","1","1","","","1","","","1","","","1","1","1","","","","1","1","1","1","1","","1","1","1","","1","1","1","","1","1","1","1","","1","","1","1","1","","1","1","1","1","1","1","","","1","","","","","","","1","1","1","1","1","","","","","","1","1","","1","1","1","1","","","","","","","","","1","1","","1","","","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"JSAS Healthcare Inc","","685 Neptune Boulevard","Suite 101","Neptune","NJ","07753","","Monmouth","732-988-8877","https://www.jsashealthcare.org","40.2197957","-74.0411202","SU","1","1","1","","1","","","1","","","1","","","","","","","1","1","","1","1","1","","1","","","","1","","","","1","1","","","","","","","","","","","","","","","1","","1","","","1","","","","","1","1","1","1","1","","1","1","","1","","1","","","","","","","1","1","1","","","","","","","","","","","1","","1","1","","","1","","1","1","1","","","1","","","1","1","1","1","","","1","","","1","1","1","1","1","1","","1","","1","1","1","","1","","1","1","1","1","1","1","1","1","1","1","1","1","","1","1","1","1","1","","","1","1","1","1","","","","1","","","","","","1","","","","","","","","","","","","1","","1","1","1","","1","","","","","1","","","1","1","1","1","1","1","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","",""
"Morning Glory Behavioral Health","","645 Neptune Boulevard","","Neptune","NJ","07753","","Monmouth","732-918-9905 x112","https://www.mgbhpc.com","40.2198133","-74.0396974","SU","1","","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","","1","","","","","1","","1","1","","","","","","","","","","","","1","1","1","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","1","","","","","","","","1","","","","","","","1","1","1","","","1","1","","1","1","1","","1","","1","1","1","1","1","","","1","","","1","","1","1","1","1","1","","","1","1","1","","1","","1","1","1","","1","1","1","","1","","1","1","","1","","","1","","","1","","","","","1","","1","","","","","1","","","1","1","1","","1","","","","","","","1","","1","","","","","","","","","1","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
